,equity
2026-06-04 14:05:00+00:00,10081.380942607879
2026-06-04 22:00:00+00:00,10080.398964719516
2026-06-05 06:00:00+00:00,10079.541715620004
2026-06-05 11:50:00+00:00,10082.064685370933
2026-06-05 12:30:00+00:00,10080.80929291796
2026-06-07 22:00:00+00:00,10078.964257191197
2026-06-08 01:20:00+00:00,10076.785957126398
2026-06-08 08:00:00+00:00,10074.315873262036
2026-06-08 11:30:00+00:00,10078.010920824745
2026-06-08 14:05:00+00:00,10076.178117789705
2026-06-08 23:45:00+00:00,10073.36356559991
2026-06-09 05:40:00+00:00,10076.287634095776
2026-06-09 14:05:00+00:00,10074.63069179329
2026-06-09 19:15:00+00:00,10073.040131412354
2026-06-09 22:00:00+00:00,10071.672627926622
2026-06-10 08:00:00+00:00,10069.419570221253
2026-06-10 14:55:00+00:00,10063.529738558043
2026-06-11 17:30:00+00:00,10073.755637398515
2026-06-14 22:00:00+00:00,10084.11691536196
2026-06-15 13:40:00+00:00,10090.46921626357
2026-06-16 07:55:00+00:00,10092.624812749025
2026-06-16 11:30:00+00:00,10091.38207443267
2026-06-16 13:20:00+00:00,10089.786329479146
2026-06-17 04:30:00+00:00,10087.381019738183
2026-06-17 08:45:00+00:00,10085.94120509171
2026-06-17 11:30:00+00:00,10085.122904786547
2026-06-17 17:30:00+00:00,10088.954687014768
2026-06-18 00:50:00+00:00,10093.812071824246
2026-06-18 14:00:00+00:00,10091.928238234797
2026-06-18 19:00:00+00:00,10089.73804459364
2026-06-18 23:00:00+00:00,10087.620273556939
2026-06-22 01:00:00+00:00,10093.28183737107
2026-06-22 15:45:00+00:00,10089.6809515206
2026-06-22 23:50:00+00:00,10088.885139939772
2026-06-23 23:35:00+00:00,10083.894867527757
2026-06-24 10:55:00+00:00,10082.100741127382
2026-06-24 17:20:00+00:00,10079.221103716147
2026-06-25 01:55:00+00:00,10076.19394712094
2026-06-26 12:55:00+00:00,10084.10032892233
2026-06-29 09:50:00+00:00,10081.413745978014
2026-06-29 18:45:00+00:00,10079.92876019798
2026-06-29 22:35:00+00:00,10079.15616060731
2026-06-30 04:30:00+00:00,10082.055835627736
2026-06-30 14:20:00+00:00,10088.353536557219
2026-07-01 11:00:00+00:00,10092.376662690098
2026-07-01 13:40:00+00:00,10098.366133370444
2026-07-13 14:15:00+00:00,10086.307785106685
2026-07-14 00:05:00+00:00,10084.14617700392
2026-07-14 12:30:00+00:00,10089.516065076732
2026-07-14 15:40:00+00:00,10086.342095472834
2026-07-15 01:35:00+00:00,10085.299574350578
2026-07-15 12:35:00+00:00,10088.038607408678
2026-07-16 02:35:00+00:00,10084.52433956668
2026-07-16 11:25:00+00:00,10083.43995924806
2026-07-16 12:15:00+00:00,10081.155782981776
2026-07-16 17:35:00+00:00,10077.843067784697
2026-07-17 02:35:00+00:00,10076.74445144871
2026-07-17 12:40:00+00:00,10072.708642818774
2026-07-19 23:00:00+00:00,10070.156594211167
2026-07-20 11:30:00+00:00,10073.821656247545
2026-07-21 05:35:00+00:00,10079.104031470208
2026-07-21 12:35:00+00:00,10077.75766979225
2026-07-22 01:00:00+00:00,10083.098039712957
2026-07-23 11:40:00+00:00,10077.197859906737
2026-07-23 23:40:00+00:00,10076.781145043124
2026-07-24 05:50:00+00:00,10075.717527653027
2026-07-24 08:55:00+00:00,10078.671133529346
2026-07-24 11:55:00+00:00,10077.388264761188
2026-07-26 22:00:00+00:00,10081.105676552124
2026-07-27 13:10:00+00:00,10079.441126160073
2026-07-28 00:05:00+00:00,10077.674456901826
2026-07-28 05:00:00+00:00,10076.499849111216
2026-07-28 09:35:00+00:00,10074.448905760839
2026-07-28 14:20:00+00:00,10072.322211556855
2026-07-29 01:00:00+00:00,10069.525513035045
2026-07-29 12:30:00+00:00,10066.64304505331
2026-07-29 17:00:00+00:00,10069.689127341579
2026-07-30 05:35:00+00:00,10065.933836525739
2026-07-30 10:15:00+00:00,10069.775202318031
2026-07-31 08:00:00+00:00,10066.532401906647
2026-07-31 11:40:00+00:00,10065.449020736169
2026-08-03 13:35:00+00:00,10061.886848271366
2026-08-03 20:30:00+00:00,10064.365922217268
2026-08-04 00:55:00+00:00,10063.172144310189
2026-08-04 17:05:00+00:00,10068.403712493453
2026-08-05 02:50:00+00:00,10073.925008961973
2026-08-05 05:45:00+00:00,10076.858905505498
2026-08-07 09:40:00+00:00,10087.476914599478
2026-08-07 20:55:00+00:00,10090.125135015025
