entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2026-02-14 16:15:00+00:00,long,5029.92,2026-02-14 16:25:00+00:00,5028.75,5028.75,5032.2,-0.6978242198683514,SL,aggressive,ob
2026-02-15 02:00:00+00:00,short,5030.14,2026-02-15 02:50:00+00:00,5031.47,5031.47,5027.61,-0.7932184790084932,SL,aggressive,ob
2026-02-17 09:55:00+00:00,short,4935.64,2026-02-17 10:10:00+00:00,4939.5,4939.5,4872.86,-2.3462002901344134,SL,aggressive,fvg
2026-02-17 12:20:00+00:00,short,4945.92,2026-02-17 13:05:00+00:00,4932.0,4950.66,4932.0,8.443322981366505,TP,aggressive,fvg
2026-02-17 18:45:00+00:00,short,4896.85,2026-02-17 18:50:00+00:00,4903.0,4903.0,4872.86,-3.767728233455978,SL,aggressive,fvg
2026-02-20 03:45:00+00:00,long,4999.1,2026-02-20 03:50:00+00:00,5007.45,4994.91,5007.45,5.010901962352896,TP,aggressive,ob
2026-02-20 15:10:00+00:00,long,5037.85,2026-02-20 17:50:00+00:00,5088.0,5006.6,5088.0,29.86393004952488,TP,aggressive,ob
2026-02-22 05:25:00+00:00,short,5136.83,2026-02-22 09:05:00+00:00,5132.05,5139.01,5132.05,2.7916049392328026,TP,aggressive,ob
2026-02-23 05:10:00+00:00,long,5171.8,2026-02-23 05:40:00+00:00,5169.1,5169.1,5192.92,-1.5661858540545757,SL,aggressive,ob
2026-02-23 05:45:00+00:00,long,5171.6,2026-02-23 06:40:00+00:00,5168.54,5168.54,5192.92,-1.77507927914015,SL,aggressive,ob
2026-02-23 13:30:00+00:00,long,5164.9,2026-02-23 14:00:00+00:00,5159.57,5159.57,5172.97,-3.0958973068209996,SL,aggressive,ob
2026-02-23 14:05:00+00:00,long,5164.2,2026-02-23 14:20:00+00:00,5176.93,5156.85,5176.93,7.395143487858995,TP,aggressive,ob
2026-02-24 00:05:00+00:00,long,5246.8,2026-02-24 01:00:00+00:00,5235.59,5235.59,5269.55,-6.409621102386237,SL,aggressive,ob
2026-02-27 02:05:00+00:00,short,5204.7,2026-02-27 02:05:00+00:00,5208.32,5208.32,5197.1,-2.0865755951351033,SL,aggressive,ob
2026-02-27 17:35:00+00:00,long,5243.25,2026-02-27 20:20:00+00:00,5276.84,5238.08,5276.84,19.218995851809552,TP,aggressive,ob
2026-03-01 06:05:00+00:00,short,5352.84,2026-03-01 06:30:00+00:00,5355.71,5355.71,5314.3,-1.6084919407267304,SL,aggressive,ob
2026-03-07 23:15:00+00:00,short,5176.33,2026-03-07 23:20:00+00:00,5167.26,5180.02,5167.26,5.2566200377485846,TP,aggressive,fvg
2026-03-08 01:50:00+00:00,short,5178.35,2026-03-08 09:45:00+00:00,5173.46,5181.22,5173.46,2.832948719186803,TP,aggressive,ob
2026-03-08 16:05:00+00:00,short,5172.9,2026-03-08 21:40:00+00:00,5159.24,5181.21,5159.24,7.922055326799197,TP,aggressive,fvg
2026-03-08 22:05:00+00:00,short,5168.33,2026-03-08 23:35:00+00:00,5076.25,5191.78,5076.25,53.44859945088641,TP,aggressive,ob
2026-03-09 05:25:00+00:00,short,5108.35,2026-03-09 05:30:00+00:00,5116.28,5116.28,5091.08,-4.657081053568793,SL,aggressive,ob
2026-03-09 22:25:00+00:00,long,5129.61,2026-03-09 22:40:00+00:00,5139.95,5125.42,5139.95,6.047243357682249,TP,aggressive,ob
2026-03-11 05:40:00+00:00,long,5202.89,2026-03-11 05:40:00+00:00,5199.02,5199.02,5219.74,-2.231452135255535,SL,aggressive,fvg
2026-03-11 05:45:00+00:00,long,5201.74,2026-03-11 05:45:00+00:00,5198.48,5198.48,5219.74,-1.880140106964334,SL,aggressive,fvg
2026-03-12 06:35:00+00:00,short,5162.81,2026-03-12 07:45:00+00:00,5180.06,5180.06,5136.37,-10.023611172985254,SL,aggressive,ob
2026-03-15 00:25:00+00:00,short,5024.26,2026-03-15 00:25:00+00:00,5025.6,5025.6,5020.75,-0.8001178282971894,SL,aggressive,fvg
2026-03-18 18:05:00+00:00,short,4881.01,2026-03-18 18:55:00+00:00,4853.0,4891.46,4853.0,17.215699209794828,TP,aggressive,ob
2026-03-26 13:50:00+00:00,short,4457.57,2026-03-26 14:20:00+00:00,4466.0,4466.0,4427.26,-5.67349475162496,SL,aggressive,fvg
2026-03-26 14:25:00+00:00,short,4464.02,2026-03-26 14:30:00+00:00,4473.82,4473.82,4427.26,-6.585991998243245,SL,aggressive,fvg
2026-03-26 20:15:00+00:00,short,4405.0,2026-03-26 20:20:00+00:00,4420.49,4420.49,4375.43,-10.549375709420964,SL,aggressive,fvg
2026-03-27 01:35:00+00:00,short,4416.36,2026-03-27 01:40:00+00:00,4423.0,4423.0,4396.11,-4.510501861261533,SL,aggressive,fvg
2026-03-27 20:45:00+00:00,long,4507.37,2026-03-27 20:45:00+00:00,4501.23,4501.23,4524.54,-4.086640324624112,SL,aggressive,fvg
2026-03-30 03:25:00+00:00,short,4521.61,2026-03-30 03:55:00+00:00,4507.95,4527.76,4507.95,9.063143437846158,TP,aggressive,ob
2026-04-12 09:45:00+00:00,short,4715.65,2026-04-12 09:50:00+00:00,4709.66,4718.22,4709.66,3.8107153838811927,TP,aggressive,fvg
2026-04-13 04:10:00+00:00,long,4693.2,2026-04-13 05:55:00+00:00,4707.27,4688.33,4707.27,8.993863462030568,TP,aggressive,fvg
2026-04-13 15:15:00+00:00,long,4689.94,2026-04-13 16:15:00+00:00,4703.2,4685.09,4703.2,8.48198484415593,TP,aggressive,fvg
2026-04-15 02:35:00+00:00,long,4818.41,2026-04-15 02:35:00+00:00,4815.95,4815.95,4826.15,-1.5316255777320962,SL,aggressive,ob
2026-04-15 02:40:00+00:00,long,4821.29,2026-04-15 03:00:00+00:00,4812.4,4812.4,4839.06,-5.531714541129237,SL,aggressive,ob
2026-04-16 13:50:00+00:00,long,4803.12,2026-04-16 13:50:00+00:00,4800.0,4800.0,4811.0,-1.948733323339761,SL,aggressive,fvg
2026-04-17 04:20:00+00:00,short,4778.55,2026-04-17 04:35:00+00:00,4780.33,4780.33,4769.52,-1.1174938004204698,SL,aggressive,ob
2026-04-17 06:40:00+00:00,long,4771.82,2026-04-17 09:00:00+00:00,4783.44,4765.52,4783.44,7.305388719607964,TP,aggressive,ob
2026-04-18 03:45:00+00:00,long,4816.24,2026-04-18 03:50:00+00:00,4813.5,4813.5,4825.0,-1.7067255784594093,SL,aggressive,fvg
2026-04-18 03:55:00+00:00,long,4814.35,2026-04-18 05:05:00+00:00,4810.85,4810.85,4825.0,-2.180979779201761,SL,aggressive,fvg
2026-04-19 13:00:00+00:00,short,4784.18,2026-04-19 13:00:00+00:00,4786.49,4786.49,4779.72,-1.4485240939927995,SL,aggressive,ob
