entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2026-04-10 02:15:00+00:00,long,4752.335,2026-04-10 02:15:00+00:00,4747.945,4747.945,4759.385,-2.7712692813113935,SL,aggressive,ob,aggressive_sweep
2026-04-15 02:35:00+00:00,long,4826.875,2026-04-15 02:35:00+00:00,4823.758,4823.758,4843.018,-1.9372782597437406,SL,aggressive,ob,aggressive_sweep
2026-04-15 02:40:00+00:00,long,4829.098,2026-04-15 02:55:00+00:00,4820.855,4820.855,4843.018,-5.120832089139872,SL,aggressive,ob,aggressive_sweep
2026-04-21 11:40:00+00:00,short,4789.735,2026-04-21 11:40:00+00:00,4790.835,4790.835,4788.445,-0.6889733983197591,SL,aggressive,ob,aggressive_sweep
2026-04-29 04:40:00+00:00,short,4602.955,2026-04-29 05:00:00+00:00,4605.745,4605.745,4592.915,-1.8183970949096593,SL,aggressive,ob,aggressive_sweep
2026-04-30 13:45:00+00:00,long,4625.305,2026-04-30 13:45:00+00:00,4619.6849999999995,4619.6849999999995,4629.545,-3.645165021550449,SL,aggressive,ob,aggressive_sweep
2026-04-30 16:25:00+00:00,long,4610.765,2026-04-30 16:50:00+00:00,4616.365,4606.125,4616.365,3.6436469869963797,TP,aggressive,fvg,aggressive_sweep
2026-05-07 01:05:00+00:00,long,4692.385,2026-05-07 01:10:00+00:00,4699.505,4684.665,4699.505,4.552056150550237,TP,aggressive,ob,aggressive_sweep
2026-05-07 15:55:00+00:00,long,4732.165,2026-05-07 15:55:00+00:00,4728.285,4728.285,4739.275,-2.4597620750756426,SL,aggressive,fvg,aggressive_sweep
2026-05-12 03:50:00+00:00,long,4720.265,2026-05-12 03:50:00+00:00,4721.225,4718.565,4721.225,0.6101352360513889,TP,aggressive,fvg,aggressive_sweep
2026-05-20 07:05:00+00:00,short,4477.105,2026-05-20 07:05:00+00:00,4479.3150000000005,4479.3150000000005,4464.615,-1.480867658900749,SL,aggressive,fvg,aggressive_sweep
2026-05-29 18:50:00+00:00,long,4552.615,2026-05-29 19:45:00+00:00,4549.285,4549.285,4568.135,-2.194343251076531,SL,aggressive,fvg,aggressive_sweep
2026-05-29 20:40:00+00:00,long,4542.355,2026-05-29 20:40:00+00:00,4541.425,4541.425,4543.025,-0.6142188358237402,SL,aggressive,ob,aggressive_sweep
2026-05-29 20:45:00+00:00,long,4543.185,2026-05-29 20:50:00+00:00,4540.605,4540.605,4545.315,-1.70365063276149,SL,aggressive,ob,aggressive_sweep
2026-06-02 03:40:00+00:00,short,4494.355,2026-06-02 03:45:00+00:00,4499.015,4499.015,4491.995,-3.1105687022948327,SL,aggressive,fvg,aggressive_sweep
2026-06-02 03:50:00+00:00,short,4498.035,2026-06-02 03:50:00+00:00,4497.225,4499.635,4497.225,0.5402359030106417,TP,aggressive,fvg,aggressive_sweep
